date,close
2020-08-12,21.65
2020-08-13,21.98
2020-08-14,22.31
2020-08-17,22.91
2020-08-18,22.63
2020-08-19,22.37
2020-08-20,20.63
2020-08-21,21.65
2020-08-24,21.8
2020-08-25,22.16
2020-08-26,22.29
2020-08-27,22.22
2020-08-28,22.0
2020-08-31,21.62
2020-09-01,21.92
2020-09-02,22.04
2020-09-03,22.21
2020-09-04,21.66
2020-09-07,21.66
2020-09-08,21.95
2020-09-09,21.66
2020-09-10,21.96
2020-09-11,21.81
2020-09-14,22.31
2020-09-15,22.52
2020-09-16,22.86
2020-09-17,22.47
2020-09-18,22.65
2020-09-21,22.18
2020-09-22,21.49
2020-09-23,21.55
2020-09-24,20.38
2020-09-25,20.45
2020-09-28,21.13
2020-09-29,21.21
2020-09-30,21.58
2020-10-05,21.55
2020-10-06,21.99
2020-10-07,22.31
2020-10-08,22.71
2020-10-12,22.86
2020-10-13,22.92
2020-10-14,22.86
2020-10-15,22.56
2020-10-16,22.3
2020-10-19,22.82
2020-10-20,22.67
2020-10-21,22.75
2020-10-22,22.89
2020-10-23,22.95
2020-10-26,23.06
2020-10-27,22.83
2020-10-28,22.53
2020-10-29,22.08
2020-10-30,21.55
2020-11-02,21.68
2020-11-03,22.34
2020-11-04,22.95
2020-11-05,23.01
2020-11-06,23.14
2020-11-09,23.89
2020-11-10,23.73
2020-11-11,24.42
2020-11-12,24.28
2020-11-13,24.41
2020-11-16,25.52
2020-11-17,25.7
2020-11-18,26.12
2020-11-19,26.2
2020-11-20,26.16
2020-11-23,26.82
2020-11-24,26.44
2020-11-25,26.15
2020-11-26,26.66
2020-11-27,26.68
2020-11-30,26.15
2020-12-01,26.75
2020-12-02,27.13
2020-12-03,27.09
2020-12-04,27.73
2020-12-07,27.95
2020-12-08,28.62
2020-12-09,28.86
2020-12-10,28.29
2020-12-11,28.22
2020-12-14,28.23
2020-12-15,27.49
2020-12-16,28.36
2020-12-17,28.27
2020-12-18,28.14
2020-12-21,28.76
2020-12-22,28.0
2020-12-23,28.1
2020-12-24,28.5
2020-12-25,28.67
2020-12-28,29.21
2020-12-29,29.35
2020-12-30,29.99
2020-12-31,30.14
2021-01-04,31.19
2021-01-05,31.3
2021-01-06,31.11
2021-01-07,32.53
2021-01-08,33.47
2021-01-11,33.8
2021-01-12,33.57
2021-01-13,34.9
2021-01-14,34.63
2021-01-15,34.36
2021-01-18,34.09
2021-01-19,35.47
2021-01-20,34.7
2021-01-21,36.51
2021-01-22,36.01
2021-01-25,35.65
2021-01-26,34.47
2021-01-27,34.53
2021-01-28,33.48
2021-01-29,32.2
2021-02-01,33.27
2021-02-02,35.07
2021-02-03,35.06
2021-02-04,34.4
2021-02-05,35.14
2021-02-17,37.64
2021-02-18,38.1
2021-02-19,37.35
2021-02-22,38.1
